Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Population density (people per sq. km of land area),EN.POP.DNST,Australia,AUS,2.22135298022728,2.49313356677037,2.90798641031983,2.95920036968095,3.01057352615753,3.05581479504836,3.10011259648803,3.14493553058884,3.19836141871706,3.24787091037205,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Austria,AUT,92.9746912085251,97.0158149673044,101.6417363772,102.114865434913,102.7471301857,103.563324191706,104.730792682674,105.869493435483,106.607445296677,107.127966860564,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Azerbaijan,AZE,86.0280952209284,97.434779976999,110.976338851057,112.460792901473,113.92347542296,115.34881658409,116.731079539702,118.033288980283,119.197205757832,120.23431716463,..,..
Population density (people per sq. km of land area),EN.POP.DNST,"Bahamas, The",BHS,25.5967032967033,29.7753246753247,35.9217782217782,36.3220779220779,36.6801198801199,37.0262737262737,37.3832167832168,37.7553446553447,38.137962037962,38.5254745254745,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Bahrain,BHR,718.740579710145,936.071830985916,1666.42901024169,1688.23766233766,1707.82987012987,1732.91183714933,1763.30455808254,1832.63617490023,1920.40352364259,2017.27369979138,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Bangladesh,BGD,792.593961742337,980.701037105324,1146.76022124914,1160.0814857494,1173.57821310594,1187.06435430591,1200.40159791042,1213.57332718752,1226.63127448721,1239.57931166936,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Barbados,BRB,606.827906976744,631.43023255814,658.109302325581,659.767441860465,661.153488372093,662.383720930233,663.544186046512,664.641860465116,665.658139534884,666.606976744186,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Belarus,BLR,50.2317097219483,49.1994182606981,46.6865704006702,46.6438075994283,46.6516679260248,46.6786746775327,46.751941760932,46.8083514016087,46.792242075569,46.7195037884204,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Belgium,BEL,..,338.548546895641,364.539762219287,366.807529722589,368.540521796565,370.180217965654,372.33143989432,374.221334214003,375.66571994716,377.379590488771,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Belize,BLZ,8.2223586146427,10.8423936869794,14.477729066199,14.8180622533976,15.1562911003946,15.4917141604559,15.8234546251644,16.1508110477861,16.4738711091626,16.7939938623411,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Benin,BEN,44.1512593118127,60.8899521106775,83.9023589925505,86.2827953174885,88.724618659099,91.2277580702377,93.7916991841078,96.4177633912735,99.1061014544165,101.853919829727,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Bermuda,BMU,1098.62961022713,1145.05553533315,1195.62960851405,1199.96294177086,1203.72220096372,1206.25923795596,1208.09257125691,1195.44442333214,1182.83331244375,1183.70368279874,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Bhutan,BTN,11.3606579669282,14.8497738693467,18.1886824482827,18.4060395358324,18.6331035784084,18.8644439281988,19.0958367480163,19.3138899659506,19.5461414400175,19.7775277714448,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Bolivia,BOL,6.33697221452968,7.77094433674882,9.427632234838,9.57968799039971,9.73172343764424,9.88324286901135,10.0339056586356,10.1835253392412,10.3321831440967,10.4801458506416,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Bosnia and Herzegovina,BIH,87.17623046875,73.26515625,71.50732421875,70.409609375,69.19150390625,68.00984375,66.97970703125,66.13802734375,65.45951171875,64.92048828125,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Botswana,BWA,2.27049212146878,2.89967709491292,3.55619430769502,3.59880542762868,3.63936265946747,3.68537751663049,3.74202177403702,3.81123992024421,3.89096748010516,3.97742487604327,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Brazil,BRA,17.8273183985911,20.9125882074241,23.6313981340346,23.8434981945744,24.0527082580574,24.2594327206771,24.4637884744692,24.6661407920901,24.8660384966033,25.0617162430876,..,..
Population density (people per sq. km of land area),EN.POP.DNST,British Virgin Islands,VGB,116.593333333333,135.406666666667,188.793333333333,191,192.313333333333,193.26,194.346666666667,195.7,197.18,198.68,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Brunei Darussalam,BRN,49.0931688804554,63.219165085389,74.703605313093,75.7094876660341,76.7402277039848,77.7550284629981,78.7299810246679,79.6584440227704,80.5451612903226,81.3969639468691,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Bulgaria,BGR,78.8058302449607,73.8513242339329,67.6890935887988,67.2981577008106,66.922577376566,66.5432756079587,66.1200350036846,65.6579034635225,65.1800571112749,64.7110998526161,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Burkina Faso,BFA,32.2040716374269,42.4266885964912,58.7789144736842,60.5674195906433,62.4004934210526,64.2763779239766,66.1938011695906,68.151966374269,70.1508918128655,72.1912828947368,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Burundi,BDI,211.797390965732,248.398403426791,348.847585669782,360.046261682243,371.506580996885,383.344898753894,395.639797507788,408.411137071651,421.61308411215,435.178271028037,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Cabo Verde,CPV,83.8585607940447,106.250124069479,123.785607940447,125.368486352357,126.984615384615,128.602729528536,130.209181141439,131.798014888337,133.373945409429,134.929776674938,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Cambodia,KHM,50.8474790392024,68.8604067527759,82.3783310673012,83.7324609109449,85.1253795603898,86.531288239293,87.9301835486064,89.3173181509177,90.6946181735781,92.0564128710628,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Cameroon,CMR,24.9203274735038,32.8191597385289,44.2266675128514,45.45126187303,46.7036830191872,47.9826066721669,49.2868100949842,50.615681919147,51.9685325040723,53.3439889149796,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Canada,CAN,3.04515396145163,3.37446486560195,3.77624569610634,3.81747224119179,3.85802116014608,3.89700291746531,3.92619659515413,3.97090749336615,4.01861558408139,4.07518823864492,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Cayman Islands,CYM,105.466666666667,176.2625,241.158333333333,245.658333333333,249.716666666667,253.533333333333,257.183333333333,260.704166666667,264.091666666667,267.391666666667,..,..
